1540839567472	782
1540839567472	782
1540839567472	786
1540839567489	765
1540839567473	781
1540839567467	788
1540839568264	13
1540839568266	13
1540839568264	15
1540839568268	11
1540839568269	11
1540839568280	3
1540839568264	16
1540839568277	3
1540839568282	2
1540839568282	3
1540839568282	4
1540839568284	3
1540839568285	2
1540839568286	2
1540839568285	5
1540839568287	5
1540839568284	9
1540839568283	12
1540839568287	9
1540839568290	8
1540839568289	10
1540839568292	9
1540839568294	8
1540839568301	15
1540839568299	18
1540839568302	21
1540839568316	8
1540839568298	26
1540839568324	6
1540839568297	28
1540839568296	29
1540839568317	8
1540839568330	3
1540839568330	4
1540839568332	3
1540839568333	3
1540839568334	2
1540839568335	3
1540839568330	7
1540839568331	8
1540839568332	8
1540839568336	5
1540839568337	6
1540839568338	6
1540839568339	3
1540839568338	5
1540839568340	6
1540839568346	3
1540839568343	7
1540839568345	6
1540839568346	6
1540839568344	8
1540839568347	6
1540839568349	6
1540839568353	3
1540839568350	7
1540839568352	7
1540839568352	7
1540839568351	8
1540839568358	2
1540839568355	6
1540839568356	7
1540839568361	3
1540839568361	4
1540839568362	3
1540839568361	6
1540839568365	4
1540839568361	9
1540839568367	3
1540839568364	7
1540839568365	7
1540839568370	3
1540839568364	9
1540839568369	7
1540839568374	6
1540839568373	7
1540839568370	12
1540839568371	11
1540839568373	9
1540839568380	3
1540839568376	8
1540839568382	2
1540839568383	3
1540839568384	3
1540839568380	7
1540839568382	6
1540839568382	8
1540839568388	3
1540839568384	8
1540839568386	7
1540839568387	7
1540839568391	4
1540839568392	4
1540839568387	10
1540839568390	8
1540839568396	3
1540839568397	3
1540839568398	3
1540839568393	9
1540839568395	9
1540839568394	10
1540839568401	4
1540839568400	7
1540839568399	10
1540839568404	7
1540839568404	7
1540839568402	10
1540839568405	8
1540839568411	2
1540839568412	3
1540839568407	9
1540839568413	3
1540839568409	8
1540839568411	7
1540839568415	4
1540839568413	7
1540839568416	7
1540839568416	8
1540839568418	8
1540839568417	10
1540839568419	8
1540839568423	7
1540839568420	11
1540839568427	5
1540839568426	7
1540839568425	9
1540839568431	4
1540839568432	4
1540839568430	7
1540839568434	4
1540839568427	11
1540839568437	2
1540839568438	12
1540839568433	6
1540839568435	11
1540839568450	2
1540839568436	18
1540839568450	8
1540839568458	7
1540839568465	7
1540839568451	9
1540839568450	10
1540839568452	9
1540839568451	10
1540839568454	7
1540839568472	6
1540839568474	5
1540839568478	2
1540839568474	8
1540839568474	8
1540839568474	9
1540839568479	5
1540839568474	11
1540839568482	4
1540839568482	5
1540839568481	7
1540839568487	2
1540839568483	8
1540839568485	6
1540839568487	5
1540839568484	9
1540839568491	3
1540839568491	4
1540839568489	7
1540839568495	2
1540839568494	4
1540839568488	10
1540839568492	7
1540839568493	9
1540839568496	9
1540839568497	10
1540839568502	6
1540839568503	7
1540839568504	7
1540839568510	2
1540839568506	6
1540839568507	6
1540839568513	2
1540839568508	8
1540839568504	12
1540839568512	7
1540839568516	5
1540839568519	2
1540839568515	7
1540839568521	2
1540839568521	3
1540839568512	13
1540839568516	12
1540839568513	15
1540839568522	7
1540839568524	8
1540839568524	9
1540839568528	5
1540839568525	9
1540839568528	6
1540839568529	8
1540839568532	7
1540839568542	4
1540839568543	4
1540839568542	7
1540839568542	9
1540839568544	8
1540839568546	7
1540839568552	2
1540839568545	10
1540839568547	9
1540839568549	8
1540839568555	3
1540839568551	7
1540839568553	6
1540839568557	3
1540839568554	7
1540839568556	6
1540839568558	5
1540839568560	4
1540839568559	6
1540839568559	7
1540839568561	6
1540839568565	3
1540839568562	7
1540839568566	4
1540839568563	8
1540839568564	7
1540839568569	2
1540839568567	6
1540839568568	6
1540839568576	4
1540839568578	3
1540839568576	7
1540839568577	8
1540839568578	8
1540839568580	7
1540839568581	7
1540839568579	10
1540839568585	18
1540839568583	7
1540839568586	5
1540839568603	3
1540839568604	3
1540839568604	3
1540839568606	2
1540839568607	3
1540839568607	8
1540839568610	6
1540839568609	8
1540839568589	30
1540839568588	31
1540839568587	33
1540839568619	2
1540839568615	8
1540839568621	3
1540839568616	9
1540839568618	8
1540839568619	7
1540839568626	3
1540839568620	9
1540839568623	8
1540839568624	7
1540839568629	2
1540839568625	7
1540839568629	3
1540839568632	3
1540839568626	10
1540839568634	2
1540839568634	3
1540839568635	3
1540839568633	6
1540839568632	8
1540839568636	5
1540839568636	5
1540839568637	6
1540839568641	3
1540839568639	7
1540839568640	8
1540839568638	11
1540839568641	8
1540839568648	3
1540839568644	7
1540839568651	2
1540839568646	8
1540839568650	5
1540839568643	13
1540839568654	3
1540839568649	9
1540839568653	6
1540839568657	3
1540839568651	10
1540839568656	6
1540839568656	8
1540839568658	8
1540839568660	7
1540839568659	8
1540839568665	2
1540839568668	2
1540839568664	3
1540839568661	7
1540839568670	2
1540839568670	3
1540839568671	3
1540839568668	7
1540839568669	7
1540839568671	5
1540839568676	2
1540839568672	7
1540839568676	4
1540839568678	2
1540839568673	8
1540839568675	7
1540839568674	9
1540839568682	3
1540839568679	7
1540839568681	6
1540839568680	7
1540839568685	2
1540839568683	7
1540839568681	7
1540839568686	5
1540839568691	3
1540839568688	7
1540839568689	6
1540839568688	8
1540839568694	3
1540839568690	8
1540839568690	9
1540839568698	2
1540839568699	2
1540839568695	7
1540839568700	3
1540839568701	3
1540839568702	2
1540839568704	3
1540839568695	23
1540839568696	24
1540839568704	16
1540839568703	18
1540839568697	25
1540839568707	16
1540839568720	4
1540839568718	7
1540839568724	2
1540839568720	7
1540839568725	3
1540839568721	8
1540839568728	2
1540839568722	9
1540839568723	9
1540839568726	7
1540839568727	7
1540839568729	6
1540839568734	3
1540839568730	7
1540839568735	3
1540839568737	2
1540839568731	9
1540839568732	9
1540839568733	8
1540839568738	4
1540839568740	3
1540839568741	3
1540839568737	7
1540839568743	2
1540839568739	7
1540839568744	3
1540839568741	6
1540839568742	7
1540839568747	2
1540839568744	7
1540839568750	2
1540839568746	9
1540839568751	5
1540839568749	8
1540839568753	5
1540839568756	3
1540839568747	13
1540839568745	16
1540839568755	8
1540839568757	6
1540839568758	5
1540839568759	7
1540839568764	2
1540839568764	2
1540839568760	8
1540839568761	8
1540839568767	3
1540839568764	7
1540839568767	4
1540839568771	2
1540839568766	9
1540839568773	3
1540839568768	10
1540839568769	10
1540839568770	9
1540839568771	9
1540839568778	3
1540839568779	2
1540839568776	6
1540839568776	7
1540839568782	2
1540839568781	4
1540839568782	4
1540839568779	7
1540839568780	8
1540839568786	3
1540839568783	7
1540839568784	9
1540839568785	8
1540839568786	9
1540839568789	7
1540839568788	9
1540839568790	7
1540839568795	3
1540839568797	2
1540839568797	3
1540839568798	2
1540839568794	7
1540839568800	2
1540839568799	4
1540839568794	10
1540839568796	9
1540839568800	6
1540839568801	6
1540839568802	7
1540839568807	3
1540839568803	8
1540839568804	8
1540839568805	7
1540839568810	3
1540839568806	8
1540839568812	2
1540839568812	3
1540839568814	3
1540839568815	3
1540839568811	7
1540839568813	6
1540839568814	6
1540839568809	12
1540839568817	5
1540839568820	3
1540839568818	6
1540839568818	7
1540839568823	3
1540839568821	6
1540839568819	8
1540839568825	3
1540839568822	7
1540839568827	2
1540839568824	6
