1542348327784	235
1542348327772	274
1542348327794	277
1542348327788	296
1542348327786	300
1542348327784	302
1542348328019	78
1542348327768	340
1542348327768	340
1542348327854	243
1542348327769	357
1542348328046	89
1542348328108	46
1542348327786	381
1542348328108	59
1542348328108	59
1542348328109	58
1542348327785	382
1542348327793	377
1542348328108	65
1542348327786	387
1542348328108	72
1542348328108	75
1542348327857	333
1542348328108	86
1542348328126	76
1542348328135	78
1542348328173	43
1542348328167	50
1542348328180	45
1542348328167	60
1542348328174	55
1542348328183	49
1542348327793	439
1542348328167	68
1542348328167	71
1542348328167	80
1542348328172	79
1542348328190	64
1542348328197	58
1542348328214	46
1542348328216	54
1542348328227	43
1542348328217	55
1542348328229	47
1542348328225	51
1542348328235	48
1542348328233	53
1542348328247	44
1542348328238	56
1542348328251	46
1542348328255	46
1542348328270	43
1542348328260	56
1542348328254	62
1542348328270	47
1542348328276	42
1542348328272	47
1542348328283	37
1542348328233	97
1542348328294	44
1542348328286	58
1542348328276	71
1542348328297	53
1542348328291	64
1542348328301	77
1542348328316	62
1542348328316	63
1542348328330	49
1542348328313	66
1542348328317	65
1542348328318	65
1542348328320	65
1542348328338	47
1542348328347	57
1542348328350	59
1542348328319	95
1542348328344	74
1542348328378	41
1542348328378	46
1542348328379	46
1542348328355	73
1542348328379	53
1542348328385	50
1542348328380	55
1542348328382	60
1542348328383	63
1542348328385	64
1542348328404	47
1542348328409	49
1542348328414	46
1542348328154	312
1542348328418	58
1542348328424	52
1542348328419	57
1542348328432	46
1542348328435	43
1542348328425	57
1542348328435	47
1542348328202	280
1542348328442	47
1542348328446	44
1542348328428	64
1542348328449	46
1542348328460	42
1542348328451	55
1542348328466	54
1542348328478	42
1542348328477	46
1542348328483	41
1542348328476	48
1542348328458	70
1542348328476	53
1542348328490	41
1542348328489	42
1542348328483	52
1542348328492	44
1542348328502	37
1542348328495	56
1542348328506	48
1542348328482	77
1542348328524	36
1542348328523	39
1542348328478	87
1542348328520	46
1542348328531	46
1542348328531	46
1542348328524	54
1542348328520	58
1542348328535	44
1542348328528	58
1542348328539	49
1542348328551	46
1542348328554	45
1542348328560	44
1542348328565	44
1542348328536	73
1542348328529	81
1542348328562	54
1542348328577	46
1542348328578	47
1542348328566	59
1542348328577	48
1542348328586	40
1542348328579	57
1542348328588	50
1542348328597	46
1542348328578	71
1542348328559	98
1542348328600	80
1542348328609	78
1542348328625	63
1542348328643	47
1542348328623	68
1542348328625	66
1542348328616	76
1542348328604	88
1542348328626	66
1542348328609	85
1542348328636	58
1542348328638	58
1542348328626	71
1542348328610	88
1542348328657	42
1542348328649	50
1542348328694	43
1542348328680	59
1542348328690	50
1542348328691	49
1542348328699	44
1542348328688	56
1542348328694	52
1542348328691	55
1542348328692	54
1542348328699	47
1542348328696	51
1542348328697	51
1542348328687	62
1542348328692	61
1542348328698	62
1542348328692	74
1542348328740	41
1542348328737	44
1542348328739	42
1542348328740	47
1542348328744	43
1542348328753	40
1542348328746	47
1542348328749	47
1542348328746	52
1542348328760	45
1542348328748	58
1542348328747	59
1542348328746	63
1542348328746	68
1542348328766	51
1542348328788	35
1542348328781	44
1542348328743	83
1542348328781	49
1542348328781	51
1542348328793	46
1542348328793	46
1542348328788	54
1542348328796	49
1542348328805	40
1542348328799	48
1542348328814	41
1542348328806	50
1542348328817	45
1542348328806	68
1542348328830	54
1542348328825	59
1542348328809	75
1542348328823	61
1542348328832	52
1542348328839	46
1542348328845	40
1542348328855	34
1542348328845	45
1542348328839	52
1542348328847	50
1542348328826	78
1542348328857	47
1542348328842	63
1542348328862	54
1542348328885	43
1542348328884	51
1542348328884	52
1542348328884	53
1542348328889	48
1542348328884	53
1542348328884	53
1542348328890	48
1542348328874	64
1542348328897	43
1542348328891	52
1542348328885	67
1542348328905	87
1542348328916	76
1542348328904	88
1542348328904	95
1542348328928	72
1542348328937	65
1542348328943	59
1542348328937	67
1542348328938	67
1542348328937	68
1542348328937	71
1542348328938	77
1542348328952	63
1542348328940	78
1542348328936	84
1542348328935	88
1542348328992	47
1542348329005	41
1542348328992	54
1542348329000	47
1542348328992	57
1542348329002	48
1542348329002	50
1542348329005	47
1542348329015	42
1542348329020	38
1542348329023	41
1542348328999	67
1542348329004	66
1542348329015	62
1542348329039	40
1542348329019	70
1542348329046	43
1542348329008	81
1542348329049	50
1542348329058	47
1542348329046	60
1542348329071	37
1542348329052	56
1542348329050	59
1542348329047	64
1542348329066	54
1542348329079	43
1542348329077	45
1542348329057	65
1542348329064	62
1542348329089	42
1542348329052	80
1542348329089	48
1542348329089	51
1542348329106	49
1542348329108	54
1542348329099	63
1542348329108	54
1542348329109	53
1542348329111	51
1542348329122	42
1542348329122	52
1542348329105	70
1542348329137	41
1542348329122	69
1542348329131	60
1542348329126	65
1542348329132	62
1542348329120	77
1542348329140	61
1542348329162	50
1542348329155	57
1542348329162	54
1542348329175	41
1542348329174	43
1542348329162	56
1542348329162	62
1542348329164	60
1542348329178	48
1542348329162	65
1542348329191	54
1542348329191	61
1542348329197	61
1542348329194	67
1542348329224	50
1542348329191	86
1542348329201	77
1542348329212	67
1542348329217	62
1542348329216	63
1542348329226	55
1542348329227	58
1542348329213	72
1542348329261	42
1542348329224	81
1542348329258	48
1542348329245	62
1542348329218	92
1542348329216	102
1542348329252	68
1542348329281	39
1542348329279	42
1542348329279	42
1542348329274	48
1542348329278	47
1542348329279	46
1542348329279	50
1542348329285	56
1542348329303	48
1542348329310	44
1542348329285	71
1542348329320	37
1542348329305	55
1542348329307	54
1542348329320	45
1542348329322	44
1542348329318	48
1542348329325	43
1542348329325	44
1542348329322	50
1542348329322	50
1542348329329	43
1542348329306	72
1542348329341	55
1542348329354	44
1542348329351	47
1542348329356	48
1542348329357	49
1542348329372	37
1542348329369	45
1542348329361	53
1542348329365	50
1542348329366	49
1542348329378	39
1542348329366	52
1542348329368	51
1542348329372	47
1542348329396	44
1542348329398	43
1542348329398	49
1542348329406	47
1542348329414	40
1542348329415	45
1542348329417	46
1542348329409	54
1542348329360	117
1542348329419	58
1542348329419	58
1542348329404	74
1542348329414	64
1542348329418	60
1542348329415	63
1542348329440	47
1542348329372	115
1542348329441	48
1542348329453	45
1542348329447	53
1542348329454	56
1542348329460	54
1542348329463	61
1542348329477	49
1542348329478	48
1542348329477	50
1542348329464	66
1542348329477	54
1542348329478	53
